room_id,hotel_id,room_number,room_type,floor,size_sqm,bed_type,max_occupancy,price_per_night,status,view_type,is_accessible,is_smoking,amenities,condition_rating,last_renovated,has_balcony,has_bathtub,accessibility_features
7492272e-b27c-4ada-8662-f05b3523775d,13fae215-880f-4dd4-9529-85df3c9ec1d8,1227,Deluxe,12,43.7,2 Queens,3,650.0,OCCUPIED,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Hairdryer, Newspaper",3,2023,True,True,
8fcb6dd4-f532-41e1-89c5-3194b61e1fcd,13fae215-880f-4dd4-9529-85df3c9ec1d8,1228,Executive,12,44.0,2 Kings,2,697.31,AVAILABLE,Executive Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2012,False,False,
eb348acb-263b-4d7d-a529-960a34bf61d1,13fae215-880f-4dd4-9529-85df3c9ec1d8,1229,Standard,12,22.1,2 Singles,3,265.0,OUT_OF_ORDER,City,False,False,"TV, WiFi, Safe, AC",3,2022,True,False,
5256363a-7c20-4a59-a24a-4b883bfc0937,13fae215-880f-4dd4-9529-85df3c9ec1d8,1230,Deluxe,12,40.0,1 King,2,705.0,OCCUPIED,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",5,2008,False,False,
b4da2293-7338-4321-8f29-15ecf6d76843,13fae215-880f-4dd4-9529-85df3c9ec1d8,1301,Suite,13,58.1,2 Bedroom Suite,6,2045.0,AVAILABLE,Sea View,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi",3,2019,False,False,
c6d10320-8fa7-436e-8038-e135137d98c9,13fae215-880f-4dd4-9529-85df3c9ec1d8,1302,Executive,13,44.8,2 Kings,2,860.0,AVAILABLE,Executive Floor,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",4,2021,False,False,
f8a05db6-4752-4276-8dc9-88d4ddeeb372,13fae215-880f-4dd4-9529-85df3c9ec1d8,1303,Standard,13,25.8,1 Queen,2,229.51,AVAILABLE,Street,False,False,"TV, WiFi, Safe, AC",5,2021,False,True,
5b51917b-2a5b-426e-b59f-5d0c52d91b60,13fae215-880f-4dd4-9529-85df3c9ec1d8,1304,Deluxe,13,39.0,2 Queens,2,610.0,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",3,2019,False,False,
d1d9d0eb-e2fd-43ec-bc20-341d1dbc0c85,13fae215-880f-4dd4-9529-85df3c9ec1d8,1305,Deluxe,13,40.9,2 Queens,2,599.0,AVAILABLE,Partial Sea,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Heating, Balcony",3,2019,False,True,
1949c92c-8372-4e2d-9ea2-1ff3a2ec57cf,13fae215-880f-4dd4-9529-85df3c9ec1d8,1306,Deluxe,13,36.0,1 King,2,654.1,MAINTENANCE,Garden,True,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",5,2015,True,True,"Wheelchair Access, Grab Bars, Roll-in Shower"
f4df3c41-7494-4d3b-982d-611cd1f17f63,13fae215-880f-4dd4-9529-85df3c9ec1d8,1307,Standard,13,25.5,1 King,2,199.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Shower",5,2026,False,False,
51dc9c53-0c2d-46bf-b78c-d32ad124443d,13fae215-880f-4dd4-9529-85df3c9ec1d8,1308,Standard,13,24.3,2 Singles,2,149.91,CLEANING,Street,False,False,"TV, WiFi, Safe, AC",4,2009,True,True,
5e1f8c28-5652-4836-81bf-b50b5e6896f2,13fae215-880f-4dd4-9529-85df3c9ec1d8,1309,Executive,13,47.0,1 King,2,805.0,OCCUPIED,Harbor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",4,2022,False,False,
58aab3c4-2213-4217-ac3c-6d875b154916,13fae215-880f-4dd4-9529-85df3c9ec1d8,1310,Deluxe,13,39.4,1 King,2,599.0,CLEANING,Partial Sea,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",3,2018,False,True,
40521935-a0b2-430a-8bdc-f89dfcad359d,13fae215-880f-4dd4-9529-85df3c9ec1d8,1411,Executive,13,40.5,1 King,2,872.22,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",5,2023,False,False,
bdfdf64f-e9a7-463c-8139-2c064b7d524d,13fae215-880f-4dd4-9529-85df3c9ec1d8,1312,Executive,13,52.3,2 Kings,2,762.08,AVAILABLE,Executive Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",2,2007,False,False,
8807708c-0f9a-4c26-8583-1ded5a098699,13fae215-880f-4dd4-9529-85df3c9ec1d8,1414,Executive,13,47.6,1 King,2,1099.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",4,2021,False,True,
79dc0bc4-2647-4eaa-8d36-37ec2cef9af4,13fae215-880f-4dd4-9529-85df3c9ec1d8,1314,Executive,13,54.9,1 King,2,607.73,AVAILABLE,Harbor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",5,2010,False,False,
1b188c65-faea-4c89-8b21-c0e5b74237e8,13fae215-880f-4dd4-9529-85df3c9ec1d8,1315,Executive,13,51.4,2 Kings,2,900.0,AVAILABLE,Executive Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2013,True,True,
9a608f9d-aeb0-493d-9b7b-3c7d756ed1d9,13fae215-880f-4dd4-9529-85df3c9ec1d8,1316,Deluxe,13,40.2,1 King,2,350.81,AVAILABLE,Partial Sea,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",3,2012,False,True,
e2d59434-447b-4d31-a68b-78f8c2542926,13fae215-880f-4dd4-9529-85df3c9ec1d8,1317,Executive,13,51.1,2 Kings,2,685.0,OCCUPIED,Harbor,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",4,2025,True,True,
d54e239b-02cb-4682-a6aa-459e1292b6d4,13fae215-880f-4dd4-9529-85df3c9ec1d8,1418,Deluxe,13,31.9,1 King,2,599.0,AVAILABLE,Partial Sea,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",5,2016,True,False,
435c5913-1710-44e6-b4cc-deb2f923a062,13fae215-880f-4dd4-9529-85df3c9ec1d8,1319,Deluxe,13,42.0,1 King,2,399.0,AVAILABLE,Partial Sea,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Newspaper, Balcony, Shower",5,2023,False,True,
18c73b47-6fe5-46cb-9442-5d8685c79126,13fae215-880f-4dd4-9529-85df3c9ec1d8,1320,Executive,13,52.5,1 King,2,899.0,OCCUPIED,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access, Bathtub, Hairdryer",5,2009,False,False,
8ca9d741-5648-443e-8bc2-999d5e4ed5a2,13fae215-880f-4dd4-9529-85df3c9ec1d8,1321,Family,13,50.0,2 Queens,3,399.0,OCCUPIED,Pool,False,False,"TV, WiFi, Safe, AC, Minibar, Kitchenette, Extra Beds Available, Shower, Hairdryer, Newspaper",5,2009,False,True,
1f07eacd-741d-4239-8fa0-eb689bbdc0a2,13fae215-880f-4dd4-9529-85df3c9ec1d8,1322,Executive,13,47.5,1 King,2,992.55,OCCUPIED,City,True,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2015,True,True,"Wheelchair Access, Grab Bars, Roll-in Shower"
36862f74-c57a-4aa6-948f-8cf5cdc9a2d9,13fae215-880f-4dd4-9529-85df3c9ec1d8,1323,Executive,13,41.0,1 King,2,999.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2015,True,True,
6db42e9d-cec3-45cf-a7bc-8a896c255c92,13fae215-880f-4dd4-9529-85df3c9ec1d8,1324,Executive,13,41.1,2 Kings,2,699.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access, Heating, Newspaper, Bathtub",5,2016,False,False,
33712e15-cbd3-4870-8460-9d7522255fdc,13fae215-880f-4dd4-9529-85df3c9ec1d8,1325,Deluxe,13,34.4,2 Queens,3,599.0,OCCUPIED,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",4,2007,False,True,
9d36c074-c0fc-47d2-bccd-b4f6968dda9e,13fae215-880f-4dd4-9529-85df3c9ec1d8,13Z,Standard,13,20.9,1 Queen,2,299.0,AVAILABLE,Garden,False,True,"TV, WiFi, Safe, AC, Shower, Heating",5,2026,False,False,
6a6dcf4a-5fd2-4706-a85f-8dbfe0c3b0be,13fae215-880f-4dd4-9529-85df3c9ec1d8,1327,Deluxe,13,35.8,1 King,2,699.0,MAINTENANCE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Heating",5,2014,True,False,
55817a39-0906-400b-a4b0-7ffa2f3fc117,13fae215-880f-4dd4-9529-85df3c9ec1d8,13\,Deluxe,13,32.8,2 Queens,2,699.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",3,2023,True,True,
8afe06b6-2381-4890-a59b-eeb8bd0e4a4f,13fae215-880f-4dd4-9529-85df3c9ec1d8,1329,Executive,13,51.3,1 King,2,799.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access, Desk, Shower, Wake-up Service",4,2026,False,True,
eb5ad355-bb6f-4b38-b620-9921e3ce36c0,13fae215-880f-4dd4-9529-85df3c9ec1d8,1330,Deluxe,13,33.6,1 King,2,435.0,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",4,2015,True,True,
388bcf58-38a9-4d54-8432-556acfa15cbf,13fae215-880f-4dd4-9529-85df3c9ec1d8,1401,Executive,14,51.1,2 Kings,2,680.0,AVAILABLE,Executive Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",5,2014,False,False,
ba8f167f-6c35-4131-9da9-f2e790743c3c,13fae215-880f-4dd4-9529-85df3c9ec1d8,1402,Deluxe,14,35.8,2 Queens,4,555.0,AVAILABLE,Partial Sea,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",5,2020,True,True,
a433a861-de92-41d8-806d-845871128d24,13fae215-880f-4dd4-9529-85df3c9ec1d8,1403,Family,14,39.2,Bunk Beds + Queen,4,409.88,AVAILABLE,Pool,False,False,"TV, WiFi, Safe, AC, Minibar, Kitchenette, Extra Beds Available",3,2024,True,False,
37e2b1dc-08c8-4913-ae56-d48ae464b553,13fae215-880f-4dd4-9529-85df3c9ec1d8,1404,Executive,14,51.1,1 King,2,799.0,RESERVED,Executive Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",5,2026,False,True,
5b137f3b-e46f-41b5-9857-3dacb00012f9,13fae215-880f-4dd4-9529-85df3c9ec1d8,1405,Deluxe,14,40.0,1 King,2,405.0,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",5,2020,False,True,
42fbcd00-44e6-4035-817f-ea2217f5cd72,13fae215-880f-4dd4-9529-85df3c9ec1d8,1406,Standard,14,25.5,1 King,2,200.0,OCCUPIED,Street,False,False,"TV, WiFi, Safe, AC",5,2019,False,True,
689d8615-5b68-4ca0-8854-fae252c2eb3d,13fae215-880f-4dd4-9529-85df3c9ec1d8,1407,Deluxe,14,42.3,2 Queens,2,670.59,AVAILABLE,Partial Sea,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Newspaper, Balcony",3,2021,False,False,
861d2a48-6c57-4bb7-bfb7-b506fe6e6158,13fae215-880f-4dd4-9529-85df3c9ec1d8,1408,Executive,14,47.2,1 King,2,550.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",4,2026,False,False,
0a4d3543-3a26-423c-baa6-0b876cecb410,13fae215-880f-4dd4-9529-85df3c9ec1d8,1409,Deluxe,14,37.4,1 King,2,699.0,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Heating, Room Service, Desk",4,2011,False,True,
da800800-fe26-49ba-9f43-96e6ee34ba55,13fae215-880f-4dd4-9529-85df3c9ec1d8,1410,Deluxe,14,34.0,2 Queens,4,453.87,AVAILABLE,Partial Sea,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",5,2012,True,True,
91e9dbcb-d1bc-42b5-bb35-5f1ddf48ff35,13fae215-880f-4dd4-9529-85df3c9ec1d8,14K,Executive,14,44.1,2 Kings,2,815.0,AVAILABLE,Executive Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2008,False,False,
128a38c1-de46-4887-a4b6-c90ca26f419a,13fae215-880f-4dd4-9529-85df3c9ec1d8,1412,Deluxe,14,43.6,1 King,2,650.0,OCCUPIED,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",4,2018,False,True,
35fc1d93-613d-423f-ba00-8ce97a7aeadb,13fae215-880f-4dd4-9529-85df3c9ec1d8,1413,Deluxe,14,43.1,2 Queens,4,530.0,AVAILABLE,Partial Sea,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Balcony",3,2022,True,True,
eaf8e994-a72d-4bd9-9656-5e5d1d9afcc1,13fae215-880f-4dd4-9529-85df3c9ec1d8,14N,Suite,14,85.9,1 King + Living,2,1199.0,OCCUPIED,Panoramic,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi",1,2011,False,False,
9916cfd8-fe69-43fb-9f38-838ec0c2ed8d,13fae215-880f-4dd4-9529-85df3c9ec1d8,1415,Suite,14,103.8,2 Bedroom Suite,4,1219.8,CLEANING,Panoramic,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi, Desk, Newspaper, Balcony",3,2014,False,False,
bf5b4e52-3364-4ae3-9ccf-35bd07656201,13fae215-880f-4dd4-9529-85df3c9ec1d8,1416,Suite,14,88.0,1 King + Living,2,1499.0,RESERVED,City Skyline,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi",3,2021,False,False,
a038e2bd-ff2f-461e-a288-324dc16f2b0d,13fae215-880f-4dd4-9529-85df3c9ec1d8,1417,Standard,14,26.3,1 King,2,130.0,OCCUPIED,City,False,False,"TV, WiFi, Safe, AC",4,2016,False,False,
e3afe272-b8ac-4c82-94fc-59fda589d094,13fae215-880f-4dd4-9529-85df3c9ec1d8,1418,Standard,14,20.5,2 Singles,4,267.44,CLEANING,Street,False,False,"TV, WiFi, Safe, AC",4,2015,False,True,
c7113a90-dd47-4e44-a8a4-1aed313f0897,13fae215-880f-4dd4-9529-85df3c9ec1d8,1419,Deluxe,14,31.0,1 King,2,645.0,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",5,2017,False,True,
9d74dca9-1bdd-44f2-bcdb-a8618c69678d,13fae215-880f-4dd4-9529-85df3c9ec1d8,1420,Deluxe,14,33.7,2 Queens,3,440.34,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",4,2020,False,False,
1700bd28-1635-4e4b-a402-638e96dabe8e,13fae215-880f-4dd4-9529-85df3c9ec1d8,1421,Family,14,43.4,2 Queens,3,488.98,OCCUPIED,Family Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Kitchenette, Extra Beds Available",3,2007,True,False,
4fd429b6-b31f-48ce-9b58-48bc6410c606,13fae215-880f-4dd4-9529-85df3c9ec1d8,14V,Deluxe,14,41.2,1 King,2,699.0,AVAILABLE,Partial Sea,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",3,2015,False,False,
33b63c67-7205-44df-bb6d-3172a0a41ad2,13fae215-880f-4dd4-9529-85df3c9ec1d8,1423,Executive,14,54.6,2 Kings,2,539.1,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",5,2019,True,True,
abdd6f06-8459-4708-98a9-a461261fc645,13fae215-880f-4dd4-9529-85df3c9ec1d8,1424,Deluxe,14,31.8,2 Queens,2,499.0,AVAILABLE,City,True,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",4,2024,True,False,"Wheelchair Access, Grab Bars, Roll-in Shower"
f044861b-5056-44ae-8d79-23c4f2f8d8c6,13fae215-880f-4dd4-9529-85df3c9ec1d8,1425,Executive,14,43.4,2 Kings,2,899.0,OCCUPIED,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2012,False,True,
5c084f82-a877-4819-92db-af0a287f1b1b,13fae215-880f-4dd4-9529-85df3c9ec1d8,14Z,Executive,14,53.8,2 Kings,2,790.0,AVAILABLE,Harbor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",5,2017,False,True,
b0ca4e42-4487-42db-ba77-257d68753beb,13fae215-880f-4dd4-9529-85df3c9ec1d8,1427,Deluxe,14,40.5,2 Queens,2,495.45,OCCUPIED,Partial Sea,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",5,2021,False,True,
ac1602d9-7f67-4bc9-ac97-23a9583745b1,13fae215-880f-4dd4-9529-85df3c9ec1d8,1428,Executive,14,49.8,1 King,2,595.0,OCCUPIED,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2019,False,False,
25b2b354-f37e-4cb8-aff3-1473782ba39f,13fae215-880f-4dd4-9529-85df3c9ec1d8,14],Deluxe,14,30.3,1 King,2,405.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Heating",3,2025,False,True,
fb141e02-2bf0-4945-8e1e-1f809750d0a0,13fae215-880f-4dd4-9529-85df3c9ec1d8,1430,Deluxe,14,42.3,1 King,2,460.0,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",3,2022,False,True,
a2af59b7-9b0a-417f-bab1-67d45546a5cc,13fae215-880f-4dd4-9529-85df3c9ec1d8,1501,Executive,15,45.2,2 Kings,2,599.0,AVAILABLE,Executive Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2017,False,True,
cc67c1ed-88df-4937-b2be-747fe382b04e,13fae215-880f-4dd4-9529-85df3c9ec1d8,15B,Executive,15,52.3,1 King,2,995.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access, Shower, Room Service, Wake-up Service",3,2010,False,True,
036eb2e4-d63e-41ae-a388-d1177563e8f2,13fae215-880f-4dd4-9529-85df3c9ec1d8,1503,Suite,15,86.3,1 King + Living,2,965.0,AVAILABLE,Executive,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi, Balcony, Desk",1,2025,False,False,
d84b1a86-4d7c-4d29-8497-f33305fd5482,13fae215-880f-4dd4-9529-85df3c9ec1d8,1504,Standard,15,28.4,1 Queen,2,299.0,MAINTENANCE,Garden,False,False,"TV, WiFi, Safe, AC",5,2008,False,True,
59e7ffab-8b9b-4cc3-92f7-c2aa1a42f661,13fae215-880f-4dd4-9529-85df3c9ec1d8,1505,Suite,15,110.4,2 Bedroom Suite,3,1499.0,AVAILABLE,Panoramic,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi",4,2009,False,True,
ea370b50-53dc-4bf4-b41c-c26dec07ad5d,13fae215-880f-4dd4-9529-85df3c9ec1d8,1506,Presidential,15,132.2,Multiple Bedrooms,3,3599.0,AVAILABLE,Penthouse View,False,False,"Everything, Butler Service, Private Pool, Multiple Bathrooms, Private Elevator",3,2024,False,False,
48d0c4f3-0caf-4589-a7d1-e99aac5478d5,13fae215-880f-4dd4-9529-85df3c9ec1d8,1507,Deluxe,15,33.7,1 King,2,630.0,AVAILABLE,City,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",4,2021,False,False,
c3211799-5edf-4d7b-a90f-3ef1688d2aff,13fae215-880f-4dd4-9529-85df3c9ec1d8,1508,Executive,15,52.5,2 Kings,2,761.97,OCCUPIED,Executive Floor,True,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2016,False,True,"Wheelchair Access, Grab Bars, Roll-in Shower"
9d376f69-3eeb-4238-96b1-2b099bdd4afc,13fae215-880f-4dd4-9529-85df3c9ec1d8,1509,Executive,15,53.5,1 King,2,999.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2018,True,True,
7e857f89-2e99-4a00-ad7d-84f6a24a7eb0,13fae215-880f-4dd4-9529-85df3c9ec1d8,1510,Suite,15,94.8,1 King + Living,2,1499.0,AVAILABLE,Sea View,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi",3,2010,False,True,
372ec325-79ba-4629-85c0-8add31c6d7df,13fae215-880f-4dd4-9529-85df3c9ec1d8,1511,Suite,15,116.1,2 Bedroom Suite,2,2199.0,AVAILABLE,Executive,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi",5,2011,True,True,
36284058-53c5-414b-87cf-9fbc7d1c48b0,13fae215-880f-4dd4-9529-85df3c9ec1d8,15L,Executive,15,44.1,1 King,2,780.0,OCCUPIED,Harbor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access, Hairdryer, Heating, Desk",3,2021,True,True,
ef8444e1-5e3e-42b8-8d96-092264355358,13fae215-880f-4dd4-9529-85df3c9ec1d8,1514,Deluxe,15,43.2,2 Queens,4,370.63,OCCUPIED,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",3,2008,False,False,
fd81b572-acc7-437f-973c-b86f1c5427cf,13fae215-880f-4dd4-9529-85df3c9ec1d8,1514,Executive,15,50.7,1 King,2,999.0,OCCUPIED,City,True,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",4,2008,False,True,"Wheelchair Access, Grab Bars, Roll-in Shower"
3544c8c2-0791-4c10-a850-a95a8d4b8511,13fae215-880f-4dd4-9529-85df3c9ec1d8,1515,Executive,15,45.6,2 Kings,2,699.0,OCCUPIED,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2016,True,True,
507f9116-076d-43b3-b6a8-804b2b06eed8,13fae215-880f-4dd4-9529-85df3c9ec1d8,1516,Standard,15,22.6,1 Queen,2,210.0,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC",3,2026,False,True,
8973ab33-763a-4da9-8f84-a70942a0687c,13fae215-880f-4dd4-9529-85df3c9ec1d8,1517,Executive,15,44.3,2 Kings,2,555.0,AVAILABLE,Harbor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2026,True,True,
f2518e3f-5d64-4553-b5b4-c73f9280be2c,13fae215-880f-4dd4-9529-85df3c9ec1d8,1518,Deluxe,15,38.6,2 Queens,3,475.0,AVAILABLE,Partial Sea,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",3,2024,False,True,
b4b1e043-276b-4f01-80ce-b3aa5e425c38,13fae215-880f-4dd4-9529-85df3c9ec1d8,1519,Deluxe,15,34.8,1 King,2,699.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Iron, Newspaper",5,2007,False,True,
a1d773bb-daf2-4f25-a476-2373e3d9817b,13fae215-880f-4dd4-9529-85df3c9ec1d8,1520,Deluxe,15,36.9,2 Queens,3,517.63,OCCUPIED,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",4,2012,False,True,
6409cece-01a2-44b0-ac5e-399ca4eb6931,13fae215-880f-4dd4-9529-85df3c9ec1d8,1521,Executive,15,52.6,2 Kings,2,785.0,MAINTENANCE,Executive Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access, Bathtub",3,2014,False,False,
a645e801-872a-4976-9001-0c4ae773128e,13fae215-880f-4dd4-9529-85df3c9ec1d8,1522,Suite,15,111.2,1 King + Living,2,1621.78,AVAILABLE,Sea View,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi",4,2016,False,True,
7e971493-7fb4-4663-b73c-f5819a57747e,13fae215-880f-4dd4-9529-85df3c9ec1d8,1523,Deluxe,15,30.9,2 Queens,3,380.0,AVAILABLE,Garden,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",5,2023,False,True,
7cc2ab68-7e54-4c95-aa18-4cf52035d9e2,13fae215-880f-4dd4-9529-85df3c9ec1d8,1524,Standard,15,27.1,1 King,2,266.21,OUT_OF_ORDER,City,False,False,"TV, WiFi, Safe, AC",3,2015,False,False,
50aad239-d85a-46cc-ad10-9b0b0418ed6a,13fae215-880f-4dd4-9529-85df3c9ec1d8,1525,Standard,15,21.3,1 King,2,223.03,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC",4,2011,True,False,
7fe533f4-e73d-4ef5-a577-b5f865877a7b,13fae215-880f-4dd4-9529-85df3c9ec1d8,1526,Executive,15,49.3,2 Kings,2,799.0,AVAILABLE,Harbor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2012,False,True,
930e4025-8e7c-467b-9d75-5da7be30bdf6,13fae215-880f-4dd4-9529-85df3c9ec1d8,1527,Deluxe,15,41.9,2 Queens,3,369.2,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",4,2014,False,True,
dcdc0256-b992-4725-a366-6c3abcb1bcc5,13fae215-880f-4dd4-9529-85df3c9ec1d8,15\,Executive,15,53.4,1 King,2,999.0,AVAILABLE,Harbor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",2,2025,False,False,
1d56eecb-a102-42b9-b229-8e25dd4c3e45,13fae215-880f-4dd4-9529-85df3c9ec1d8,1529,Standard,15,29.7,2 Singles,4,150.0,AVAILABLE,Street,False,False,"TV, WiFi, Safe, AC",5,2008,False,True,
cf0024f3-ab63-449b-b280-880274f0e9ff,13fae215-880f-4dd4-9529-85df3c9ec1d8,1530,Family,15,39.8,2 Queens,3,360.0,OCCUPIED,Family Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Kitchenette, Extra Beds Available",4,2017,False,True,
bc830954-2f87-4b5f-a7ca-1755f969fda6,a10e66d8-5c09-4d20-a7c0-e5ec43908492,101,Executive,1,45.7,1 King,2,576.65,AVAILABLE,Harbor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",4,2024,False,True,
a49baa18-1f58-4f47-8930-656badd6098e,a10e66d8-5c09-4d20-a7c0-e5ec43908492,102,Executive,1,54.3,1 King,2,745.0,AVAILABLE,Executive Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2014,False,True,
