transaction_id,account_id,transaction_date,transaction_time,amount,debit_credit,status,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_id,customer_id,loan_type,payment_type,is_recovery_attempt
TXNL20240007971,ACC0102315,2024-11-01,,287.72,Debit,Completed,Loan Payment - LN2024DIG001443,False,,2.5,,Automated,LN2024DIG001443,IND23019440,Vehicle Loan,standard_payment,False
TXNL20240007972,ACC0102315,2024-12-01,02:31:10,287.72,Debit,Completed,Loan Payment - LN2024DIG001443,False,,2.5,,Automated,LN2024DIG001443,IND23019440,Vehicle Loan,standard_payment,False
TXNL20240007973,ACC0109942,2024-01-28,01:16:05,432.6,Debit,Completed,Loan Payment - LN2024APP001444,False,,2.5,,Mobile,LN2024APP001444,IND23019445,Vehicle Loan,standard_payment,False
TXNL20240007974,ACC0109942,2024-02-28,05:06:20,432.6,Debit,Completed,Loan Payment - LN2024APP001444,False,,2.5,,Online,LN2024APP001444,IND23019445,Vehicle Loan,standard_payment,False
TXNL20240007975,ACC0109942,2024-03-28,03:16:40,432.6,Debit,Failed,Loan Payment - LN2024APP001444,False,,2.5,,Automated,LN2024APP001444,IND23019445,Vehicle Loan,standard_payment,False
TXNL20240007976,ACC0109942,2024-04-28,02:57:39,432.6,Debit,Completed,Loan Payment - LN2024APP001444,False,,2.5,,Automated,LN2024APP001444,IND23019445,Vehicle Loan,standard_payment,False
TXNL20240007977,ACC0109942,2024-05-28,04:14:51,707.71,Debit,failed,Loan Payment - LN2024APP001444- Extra Principal Payment,False,,2.5,,Automated,LN2024APP001444,IND23019445,Vehicle Loan,extra_payment,False
TXNL20240007978,ACC0109942,2024-06-28,02:28:45,432.6,Debit,Completed,Loan Payment - LN2024APP001444,False,,2.5,,Automated,LN2024APP001444,IND23019445,Vehicle Loan,standard_payment,False
TXNL20240007979,ACC0109942,2024-07-28,02:25:21,432.6,Debit,Completed,Loan Payment - LN2024APP001444,False,,2.5,,Automated,LN2024APP001444,IND23019445,Vehicle Loan,standard_payment,False
TXNL20240007980,ACC0109942,2024-08-28,03:53:59,432.6,Debit,Completed,Loan Payment - LN2024APP001444,False,,2.5,,Automated,LN2024APP001444,IND23019445,Vehicle Loan,standard_payment,False
TXNL20240007981,ACC0109942,2024-09-28,04:12:42,432.6,Debit,Completed,Loan Payment - LN2024APP001444,False,,2.5,,Automated,LN2024APP001444,IND23019445,Vehicle Loan,standard_payment,False
TXNL20240007982,ACC0109942,2024-10-28,02:20:10,432.6,Debit,Completed,Loan Payment - LN2024APP001444,False,,2.5,,Automated,LN2024APP001444,IND23019445,Vehicle Loan,standard_payment,False
TXNL20240007983,ACC0109942,2024-11-28,03:05:33,432.6,Debit,Completed,Loan Payment - LN2024APP001444,False,,2.5,,Automated,LN2024APP001444,IND23019445,Vehicle Loan,standard_payment,False
TXNL20240007984,ACC0109942,2024-12-28,03:50:41,432.6,Debit,Completed,Loan Payment - LN2024APP001444,False,,2.5,,Automated,LN2024APP001444,IND23019445,Vehicle Loan,standard_payment,False
TXNL20240007985,ACC0107000,2024-03-01,04:05:58,33.36,Debit,Completed,Loan Payment - LN2024APP001447,False,,2.5,,Automated,LN2024APP001447,IND23019471,Home Loan,standard_payment,False
TXNL20240007986,ACC0107000,2024-04-01,03:54:15,33.36,Debit,Completed,Loan Payment - LN2024APP001447,False,,2.5,,Automated,LN2024APP001447,IND23019471,Home Loan,standard_payment,False
TXNL20240007987,ACC0107000,2024-05-01,03:33:54,33.36,Debit,Completed,Loan Payment - LN2024APP001447,False,,2.5,,Automated,LN2024APP001447,IND23019471,Home Loan,standard_payment,False
TXNL20240007988,ACC0107000,2024-06-01,03:49:42,33.36,Debit,Cancelled,Loan Payment - LN2024APP001447,False,,2.5,,Automated,LN2024APP001447,IND23019471,Home Loan,standard_payment,False
TXNL20240007989,ACC0107000,2024-07-01,02:11:04,35.03,Debit,Completed,Loan Payment - LN2024APP001447- Late Payment (Fee: R1.67),Yes,,2.5,,Automated,LN2024APP001447,IND23019471,Home Loan,late_payment,False
TXNL20240007990,ACC0107000,2024-08-01,04:56:29,33.36,Debit,Completed,Loan Payment - LN2024APP001447,False,,2.5,,Automated,LN2024APP001447,IND23019471,Home Loan,standard_payment,False
TXNL20240007991,ACC0107000,2024-09-01,04:23:26,33.36,Debit,Completed,Loan Payment - LN2024APP001447,False,,2.5,,Mobile,LN2024APP001447,IND23019471,Home Loan,standard_payment,False
TXNL20240007992,ACC0107000,2024-10-01,05:33:21,33.36,Debit,Completed,Loan Payment - LN2024APP001447,False,,2.5,,Online,LN2024APP001447,IND23019471,Home Loan,standard_payment,False
TXNL20240007993,ACC0107000,2024-11-01,03:50:12,33.36,Debit,Completed,  Loan Payment - LN2024APP001447  ,False,,2.5,,Automated,LN2024APP001447,IND23019471,Home Loan,standard_payment,False
TXNL20240007994,ACC0107000,2024-12-01,02:58:41,33.36,Debit,Completed,Loan Payment - LN2024APP001447,False,,2.5,,Automated,LN2024APP001447,IND23019471,Home Loan,standard_payment,False
TXNL20240007995,ACC0084480,2024-11-01,02:17:22,285.45,Debit,Completed,Loan Payment - LN2024BRM001448,False,,2.5,,Automated,LN2024BRM001448,IND23019487,Vehicle Loan,standard_payment,False
TXNL20240007996,ACC0084480,2024-12-01,02:48:17,285.45,Debit,Completed,Loan Payment - LN2024BRM001448,False,,2.5,,ONLINE,LN2024BRM001448,IND23019487,Vehicle Loan,standard_payment,False
TXNL20240007997,ACC0081325,2024-10-01,04:45:43,27.17,Debit,Failed,,False,,2.5,,Automated,LN2024DIG001449,IND23019511,Home Loan,standard_payment,False
TXNL20240007998,ACC0081325,2024-11-01,01:45:12,27.17,Debit,Completed,Loan Payment - LN2024DIG001449,False,,2.5,,Online,LN2024DIG001449,IND23019511,Home Loan,standard_payment,False
TXNL20240007999,ACC0081325,2024-12-01,03:31:18,27.17,Debit,Completed,Loan Payment - LN2024DIG001449,False,,2.5,,Automated,LN2024DIG001449,IND23019511,Home Loan,standard_payment,False
TXNL20240008000,ACC0116587,2024-07-01,03:47:50,476.32,Debit,Completed,Loan Payment - LN2024BRM001452,False,,2.5,,,LN2024BRM001452,IND23019549,Home Loan,standard_payment,False
TXNL20240008001,ACC0116587,2024-08-01,04:11:07,476.32,Debit,Completed,Loan Payment - LN2024BRM001452,False,,2.5,,Automated,LN2024BRM001452,IND23019549,Home Loan,standard_payment,False
TXNL20240008002,ACC0116587,2024-09-01,03:13:35,476.32,Debit,Completed,Loan Payment - LN2024BRM001452,False,,2.5,,Automated,LN2024BRM001452,IND23019549,Home Loan,standard_payment,False
TXNL20240008003,ACC0116587,2024-10-01,03:54:46,476.32,Debit,Completed,Loan Payment - LN2024BRM001452,False,,2.5,,Automated,LN2024BRM001452,IND23019549,Home Loan,standard_payment,False
TXNL20240008004,ACC0116587,2024-11-01,04:05:16,476.32,Debit,Completed,Loan Payment - LN2024BRM001452,False,,2.5,,Automated,LN2024BRM001452,IND23019549,Home Loan,standard_payment,False
TXNL20240008005,ACC0116587,2024-12-01,04:29:16,476.32,Debit,Completed,Loan Payment - LN2024BRM001452,False,,2.5,,Automated,LN2024BRM001452,IND23019549,Home Loan,standard_payment,False
TXNL20240008006,ACC0087542,2024-06-26,02:50:14,167.0,Debit,Completed,Loan Payment - LN2024DIG001453,False,,2.5,,Automated,LN2024DIG001453,IND23019562,Personal Loan,standard_payment,False
TXNL20240008007,ACC0087542,2024-07-26,05:16:50,167.0,Debit,Completed,Loan Payment - LN2024DIG001453,False,,2.5,,Online,LN2024DIG001453,IND23019562,Personal Loan,standard_payment,False
TXNL20240008008,ACC0087542,2024-08-26,03:06:14,167.0,Debit,Completed,Loan Payment - LN2024DIG001453,False,,2.5,,Automated,LN2024DIG001453,IND23019562,Personal Loan,standard_payment,False
TXNL20240008009,ACC0087542,2024-09-26,02:51:15,167.0,Debit,Completed,Loan Payment - LN2024DIG001453,False,,2.5,,Automated,LN2024DIG001453,IND23019562,Personal Loan,standard_payment,False
TXNL20240008010,ACC0087542,2024-10-26,02:18:51,167.0,Debit,Completed,Loan Payment - LN2024DIG001453,False,,2.5,,Automated,LN2024DIG001453,IND23019562,Personal Loan,standard_payment,False
TXNL20240008011,ACC0087542,2024-11-26,03:09:54,167.0,Debit,Completed,Loan Payment - LN2024DIG001453,False,,2.5,,Automated,LN2024DIG001453,IND23019562,Personal Loan,standard_payment,False
TXNL20240008012,ACC0087542,2024-12-26,04:23:41,167.0,Debit,Completed,Loan Payment - LN2024DIG001453,False,,2.5,,Automated,LN2024DIG001453,IND23019562,Personal Loan,standard_payment,False
TXNL20240008013,ACC0117297,2024-01-02,04:33:38,246.59,Debit,Completed,Loan Payment - LN2024DIG001456- Late Payment (Fee: R11.74),False,,2.5,,Automated,LN2024DIG001456,IND23019597,Vehicle Loan,late_payment,False
TXNL20240008014,ACC0117297,2024-02-02,02:43:37,234.85,Debit,Completed,Loan Payment - LN2024DIG001456,False,,2.5,,Automated,LN2024DIG001456,IND23019597,Vehicle Loan,standard_payment,False
TXNL20240008015,ACC0117297,2024-03-02,02:25:27,234.85,Debit,Completed,Loan Payment - LN2024DIG001456,False,,2.5,,Automated,LN2024DIG001456,IND23019597,Vehicle Loan,standard_payment,False
TXNL20240008016,ACC0117297,2024-04-02,03:47:43,234.85,Debit,Completed,Loan Payment - LN2024DIG001456,False,,2.5,,Automated,LN2024DIG001456,IND23019597,Vehicle Loan,standard_payment,False
TXNL20240008017,ACC0117297,2024-05-02,04:48:24,234.85,Debit,Completed,Loan Payment - LN2024DIG001456,False,,2.5,,Automated,LN2024DIG001456,IND23019597,Vehicle Loan,standard_payment,False
TXNL20240008018,ACC0117297,2024-06-02,02:52:03,234.85,Debit,Completed,Loan Payment - LN2024DIG001456,False,,2.5,,Automated,LN2024DIG001456,IND23019597,Vehicle Loan,standard_payment,False
TXNL20240008019,ACC0117297,2024-07-02,03:05:28,234.85,Debit,Completed,Loan Payment - LN2024DIG001456,False,,2.5,,Automated,LN2024DIG001456,IND23019597,Vehicle Loan,standard_payment,False
TXNL20240008020,ACC0117297,2024-08-02,03:01:01,234.85,Debit,Completed,Loan Payment - LN2024DIG001456,False,,2.5,,Automated,LN2024DIG001456,IND23019597,Vehicle Loan,standard_payment,False
TXNL20240008021,ACC0117297,2024-09-02,02:05:44,234.85,Debit,Completed,Loan Payment - LN2024DIG001456,False,,2.5,,Automated,LN2024DIG001456,IND23019597,Vehicle Loan,standard_payment,False
TXNL20240008022,ACC0117297,2024-10-02,02:32:06,234.85,Debit,Completed,Loan Payment - LN2024DIG001456,False,,2.5,,Automated,LN2024DIG001456,IND23019597,Vehicle Loan,standard_payment,False
TXNL20240008023,ACC0117297,2024-11-02,04:48:09,234.85,Debit,Completed,Loan Payment - LN2024DIG001456,False,,2.5,,Automated,LN2024DIG001456,IND23019597,Vehicle Loan,standard_payment,False
TXNL20240008024,ACC0117297,2024-12-02,02:02:16,277.38,Debit,Completed,,False,,2.5,,Automated,LN2024DIG001456,IND23019597,Vehicle Loan,extra_payment,False
TXNL20240008025,ACC0116094,2024-09-28,04:11:00,134.57,Debit,Completed,Loan Payment - LN2024APP001457,False,,2.5,,,LN2024APP001457,IND23019605,Personal Loan,standard_payment,False
TXNL20240008026,ACC0116094,2024-10-28,02:35:23,134.57,Debit,Completed,Loan Payment - LN2024APP001457,False,,2.5,,Automated,LN2024APP001457,IND23019605,Personal Loan,standard_payment,False
TXNL20240008027,ACC0116094,2024-11-28,02:27:00,134.57,Debit,Completed,Loan Payment - LN2024APP001457,False,,2.5,,Automated,LN2024APP001457,IND23019605,Personal Loan,standard_payment,False
TXNL20240008028,ACC0116094,2024-12-28,03:48:36,134.57,Debit,Completed,Loan Payment - LN2024APP001457,False,,2.5,,Automated,LN2024APP001457,IND23019605,Personal Loan,standard_payment,False
TXNL20240008029,ACC0113359,2024-02-26,02:07:35,100.15,Debit,Completed,,False,,2.5,,Automated,LN2024DIG001460,IND23019615,Personal Loan,standard_payment,False
TXNL20240008030,ACC0113359,2024-03-26,02:08:10,100.15,Debit,Completed,Loan Payment - LN2024DIG001460,False,,2.5,,Automated,LN2024DIG001460,IND23019615,Personal Loan,standard_payment,False
TXNL20240008031,ACC0113359,2024-04-26,03:47:40,100.15,Debit,Completed,Loan Payment - LN2024DIG001460,False,,2.5,,Automated,LN2024DIG001460,IND23019615,Personal Loan,standard_payment,False
TXNL20240008031,ACC0113359,2024-05-26,03:07:20,100.15,Debit,Completed,Loan Payment - LN2024DIG001460,False,,2.5,,Automated,LN2024DIG001460,IND23019615,Personal Loan,standard_payment,False
TXNL20240008033,ACC0113359,2024-06-26,03:21:58,100.15,Debit,Completed,Loan Payment - LN2024DIG001460,False,,2.5,,Automated,LN2024DIG001460,IND23019615,Personal Loan,standard_payment,False
TXNL20240008034,ACC0113359,2024-07-26,04:37:51,100.15,Debit,Completed,Loan Payment - LN2024DIG001460,False,,2.5,,Automated,LN2024DIG001460,IND23019615,Personal Loan,standard_payment,False
TXNL20240008035,ACC0113359,2024-08-26,25:30:00,100.15,Debit,Completed,Loan Payment - LN2024DIG001460,False,,2.5,,Online,LN2024DIG001460,IND23019615,Personal Loan,standard_payment,False
TXNL20240008036,ACC0113359,2024-09-26,02:07:08,105.16000000000001,Debit,Completed,Loan Payment - LN2024DIG001460- Late Payment (Fee: R5.01),False,,2.5,,Automated,LN2024DIG001460,IND23019615,Personal Loan,late_payment,False
TXNL20240008037,ACC0113359,2024-10-26,03:15:33,100.15,Debit,Completed,Loan Payment - LN2024DIG001460,False,,2.5,,Automated,LN2024DIG001460,IND23019615,Personal Loan,standard_payment,False
TXNL20240008038,ACC0113359,2024-11-26,03:30:42,100.15,Debit,Completed,Loan Payment - LN2024DIG001460,False,,2.5,,Automated,LN2024DIG001460,IND23019615,Personal Loan,standard_payment,False
TXNL20240008039,ACC0113359,2024-12-26,04:47:29,100.15,Debit,Completed,Loan Payment - LN2024DIG001460,False,,2.5,,,LN2024DIG001460,IND23019615,Personal Loan,standard_payment,False
TXNL20240008040,ACC0110772,2024-02-01,02:07:47,384.85,Debit,Completed,Loan Payment - LN2024APP001461,False,,2.5,,Automated,LN2024APP001461,IND23019622,Personal Loan,standard_payment,False
TXNL20240008041,ACC0110772,2024-03-01,03:44:32,384.85,Debit,Completed,,False,,2.5,,Automated,LN2024APP001461,IND23019622,Personal Loan,standard_payment,False
TXNL20240008042,ACC0110772,2024-04-01,04:36:06,384.85,Debit,Completed,Loan Payment - LN2024APP001461,False,,2.5,,Automated,LN2024APP001461,IND23019622,Personal Loan,standard_payment,False
TXNL20240008043,ACC0110772,2024-05-01,03:21:48,384.85,Debit,Completed,Loan Payment - LN2024APP001461,False,,2.5,,Automated,LN2024APP001461,IND23019622,Personal Loan,standard_payment,False
TXNL20240008044,ACC0110772,2024-06-01,04:07:06,384.85,Debit,Completed,Loan Payment - LN2024APP001461,False,,2.5,,Automated,LN2024APP001461,IND23019622,Personal Loan,standard_payment,False
TXNL20240008045,ACC0110772,2024-07-01,04:52:15,384.85,Debit,Completed,Loan Payment - LN2024APP001461,False,,2.5,,Online,LN2024APP001461,IND23019622,Personal Loan,standard_payment,False
TXNL20240008046,ACC0110772,2024-08-01,02:03:45,384.85,Debit,Completed,Loan Payment - LN2024APP001461,False,,2.5,,Automated,LN2024APP001461,IND23019622,Personal Loan,standard_payment,False
TXNL20240008047,ACC0110772,2024-09-01,04:23:40,665.16,Debit,Completed,Loan Payment - LN2024APP001461- Extra Principal Payment,False,,2.5,,Automated,LN2024APP001461,IND23019622,Personal Loan,extra_payment,False
TXNL20240008048,ACC0110772,2024-10-01,04:11:45,384.85,Debit,Cancelled,Loan Payment - LN2024APP001461,False,,2.5,,Automated,LN2024APP001461,IND23019622,Personal Loan,standard_payment,False
TXNL20240008049,ACC0110772,2024-11-01,03:48:07,384.85,Debit,Completed,Loan Payment - LN2024APP001461,False,,2.5,,Automated,LN2024APP001461,IND23019622,Personal Loan,standard_payment,False
TXNL20240008050,ACC0110772,2024-12-01,02:52:45,384.85,Debit,Completed,Loan Payment - LN2024APP001461,False,,2.5,,Automated,LN2024APP001461,IND23019622,Personal Loan,standard_payment,False
TXNL20240008051,ACC0110772,2024-01-01,03:50:23,412.51,Debit,Completed,Loan Payment - LN2024APP001462,False,,2.5,,Online,LN2024APP001462,IND23019622,Personal Loan,standard_payment,False
TXNL20240008052,ACC0110772,2024-02-01,02:39:28,412.51,Debit,Completed,Loan Payment - LN2024APP001462,False,,2.5,,Automated,LN2024APP001462,IND23019622,Personal Loan,standard_payment,False
TXNL20240008053,ACC0110772,2024-03-01,02:41:38,412.51,Debit,Completed,Loan Payment - LN2024APP001462,False,,2.5,,Automated,LN2024APP001462,IND23019622,Personal Loan,standard_payment,False
TXNL20240008054,ACC0110772,2024-04-01,02:41:16,412.51,Debit,Completed,Loan Payment - LN2024APP001462,False,,2.5,,Automated,LN2024APP001462,IND23019622,Personal Loan,standard_payment,False
TXNL20240008055,ACC0110772,2024-05-01,03:10:40,412.51,Debit,Completed,Loan Payment - LN2024APP001462,False,,2.5,,Automated,LN2024APP001462,IND23019622,Personal Loan,standard_payment,False
TXNL20240008056,ACC0110772,2024-06-01,02:18:43,190.96,Debit,Failed,Loan Payment - LN2024APP001462- Partial Payment,False,,2.5,,Automated,LN2024APP001462,IND23019622,Personal Loan,partial_payment,False
TXNL20240008057,ACC0110772,2024-07-01,04:26:52,412.51,Debit,Failed,Loan Payment - LN2024APP001462,False,,2.5,,Automated,LN2024APP001462,IND23019622,Personal Loan,standard_payment,False
TXNL20240008058,ACC0110772,2024-08-01,06:30:37,412.51,Debit,Completed,Loan Payment - LN2024APP001462,True,,10.0,,Online,LN2024APP001462,IND23019622,Personal Loan,standard_payment,False
TXNL20240008059,ACC0110772,2024-09-01,02:15:14,412.51,Debit,Completed,Loan Payment - LN2024APP001462,False,,2.5,,Automated,LN2024APP001462,IND23019622,Personal Loan,standard_payment,False
TXNL20240008060,ACC0110772,2024-10-01,02:13:05,412.51,Debit,Completed,Loan Payment - LN2024APP001462,False,,2.5,,Automated,LN2024APP001462,IND23019622,Personal Loan,standard_payment,False
TXNL20240008061,ACC0110772,2024-11-01,04:17:41,412.51,Debit,Completed,Loan Payment - LN2024APP001462,False,,2.5,,Mobile,LN2024APP001462,IND23019622,Personal Loan,standard_payment,False
TXNL20240008062,ACC0110772,2024-12-01,06:38:58,412.51,Debit,Completed,Loan Payment - LN2024APP001462,False,,2.5,,Online,LN2024APP001462,IND23019622,Personal Loan,standard_payment,False
TXNL20240008063,ACC0081536,2024-05-02,02:55:11,243.08,Debit,Completed,Loan Payment - LN2024APP001463,False,,2.5,,Automated,LN2024APP001463,IND23019645,Personal Loan,standard_payment,False
TXNL20240008064,ACC0081536,2024-06-02,03:04:05,243.08,Debit,Completed,Loan Payment - LN2024APP001463,False,,2.5,,Automated,LN2024APP001463,IND23019645,Personal Loan,standard_payment,False
TXNL20240008065,ACC0081536,2024-07-02,04:04:10,243.08,Debit,Completed,Loan Payment - LN2024APP001463,False,,2.5,,Automated,LN2024APP001463,IND23019645,Personal Loan,standard_payment,False
TXNL20240008066,ACC0081536,2024-08-02,02:59:13,243.08,Debit,Completed,Loan Payment - LN2024APP001463,False,,2.5,,Automated,LN2024APP001463,IND23019645,Personal Loan,standard_payment,False
TXNL20240008067,ACC0081536,2024-09-02,03:02:48,243.08,Debit,Completed,Loan Payment - LN2024APP001463,False,,2.5,,Automated,LN2024APP001463,IND23019645,Personal Loan,standard_payment,False
TXNL20240008068,ACC0081536,2024-10-02,03:00:19,243.08,Debit,Completed,Loan Payment - LN2024APP001463,False,,2.5,,Automated,LN2024APP001463,IND23019645,Personal Loan,standard_payment,False
TXNL20240008069,ACC0081536,2024-11-02,02:57:31,243.08,Debit,Completed,Loan Payment - LN2024APP001463,False,,2.5,,Online,LN2024APP001463,IND23019645,Personal Loan,standard_payment,False
TXNL20240008070,ACC0081536,2024-12-02,02:44:51,243.08,Debit,Completed,Loan Payment - LN2024APP001463,False,,2.5,,mobile,LN2024APP001463,IND23019645,Personal Loan,standard_payment,False
TXNL20240008071,ACC0091576,2024-08-27,04:44:37,145.01,Debit,Completed,Loan Payment - LN2024LMF001465,False,,2.5,,Automated,LN2024LMF001465,IND23019670,Personal Loan,standard_payment,False
TXNL20240008072,ACC0091576,2024-09-27,03:45:33,145.01,Debit,Completed,Loan Payment - LN2024LMF001465,False,,2.5,,Automated,LN2024LMF001465,IND23019670,Personal Loan,standard_payment,False
TXNL20240008073,ACC0091576,2024-10-27,05:49:58,145.01,Debit,Completed,Loan Payment - LN2024LMF001465,False,,2.5,,Online,LN2024LMF001465,IND23019670,Personal Loan,standard_payment,False
TXNL20240008074,ACC0091576,2024-11-27,04:55:45,145.01,Debit,Completed,Loan Payment - LN2024LMF001465,False,,2.5,,Automated,LN2024LMF001465,IND23019670,Personal Loan,standard_payment,False
TXNL20240008075,ACC0091576,2024-12-27,02:11:46,145.01,Debit,Completed,Loan Payment - LN2024LMF001465,False,,2.5,,Automated,LN2024LMF001465,IND23019670,Personal Loan,standard_payment,False
TXNL20240008076,ACC0080071,2024-06-26,03:35:11,750.72,Debit,Completed,Loan Payment - LN2024LMF001466,False,,2.5,,Automated,LN2024LMF001466,IND23019676,Vehicle Loan,standard_payment,False
TXNL20240008077,ACC0080071,2024-07-26,05:31:26,750.72,Debit,Failed,Loan Payment - LN2024LMF001466,False,,2.5,,Online,LN2024LMF001466,IND23019676,Vehicle Loan,standard_payment,False
TXNL20240008078,ACC0080071,2024-08-26,03:38:34,750.72,Debit,Completed,Loan Payment - LN2024LMF001466,False,,2.5,,Automated,LN2024LMF001466,IND23019676,Vehicle Loan,standard_payment,False
TXNL20240008079,ACC0080071,2024-09-26,03:17:31,750.72,Debit,Completed,Loan Payment - LN2024LMF001466,False,,2.5,,Automated,LN2024LMF001466,IND23019676,Vehicle Loan,standard_payment,False
TXNL20240008080,ACC0080071,2024-10-26,03:39:01,750.72,Debit,Completed,Loan Payment - LN2024LMF001466,False,,2.5,,Automated,LN2024LMF001466,IND23019676,Vehicle Loan,standard_payment,False
TXNL20240008081,ACC0080071,2024-11-26,04:05:51,750.72,Debit,Completed,Loan Payment - LN2024LMF001466,False,,2.5,,Automated,LN2024LMF001466,IND23019676,Vehicle Loan,standard_payment,False
TXNL20240008082,ACC0080071,2024-12-26,04:16:58,750.72,Debit,Completed,Loan Payment - LN2024LMF001466,False,,2.5,,Automated,LN2024LMF001466,IND23019676,Vehicle Loan,standard_payment,False
TXNL20240008083,ACC0077358,2024-08-28,02:40:31,185.42,Debit,Completed,Loan Payment - LN2024DIG001467,False,,2.5,,Automated,LN2024DIG001467,IND23019709,Personal Loan,standard_payment,False
TXNL20240008084,ACC0077358,2024-09-28,04:47:14,185.42,Debit,Completed,Loan Payment - LN2024DIG001467,False,,2.5,,Automated,LN2024DIG001467,IND23019709,Personal Loan,standard_payment,False
TXNL20240008085,ACC0077358,2024-10-28,,185.42,Debit,Completed,Loan Payment - LN2024DIG001467,False,,2.5,,Mobile,LN2024DIG001467,IND23019709,Personal Loan,standard_payment,False
TXNL20240008086,ACC0077358,2024-11-28,03:15:51,185.42,Debit,Completed,Loan Payment - LN2024DIG001467,False,,2.5,,Automated,LN2024DIG001467,IND23019709,Personal Loan,standard_payment,False
TXNL20240008087,ACC0077358,2024-12-28,04:07:24,185.42,Debit,Completed,Loan Payment - LN2024DIG001467,False,,2.5,,Automated,LN2024DIG001467,IND23019709,Personal Loan,standard_payment,False
TXNL20240008088,ACC0089726,2024-01-02,02:29:05,3227.75,Debit,Completed,Loan Payment - LN2024BRK001468,False,,2.5,,Automated,LN2024BRK001468,IND23019715,Personal Loan,standard_payment,False
TXNL20240008089,ACC0089726,2024-02-02,04:38:07,3227.75,Debit,Completed,Loan Payment - LN2024BRK001468,False,,2.5,,Automated,LN2024BRK001468,IND23019715,Personal Loan,standard_payment,False
TXNL20240008090,ACC0089726,2024-03-02,02:13:34,3227.75,Debit,Completed,Loan Payment - LN2024BRK001468,False,,2.5,,Automated,LN2024BRK001468,IND23019715,Personal Loan,standard_payment,False
TXNL20240008091,ACC0089726,2024-04-02,04:06:21,3227.75,Debit,Completed,Loan Payment - LN2024BRK001468,False,,2.5,,Automated,LN2024BRK001468,IND23019715,Personal Loan,standard_payment,False
TXNL20240008092,ACC0089726,2024-05-02,04:57:26,3227.75,Debit,Completed,Loan Payment - LN2024BRK001468,False,,2.5,,Automated,LN2024BRK001468,IND23019715,Personal Loan,standard_payment,False
TXNL20240008093,ACC0089726,2024-06-02,04:06:51,3227.75,Debit,Completed,Loan Payment - LN2024BRK001468,False,,2.5,,Automated,LN2024BRK001468,IND23019715,Personal Loan,standard_payment,False
TXNL20240008094,ACC0089726,2024-07-02,04:14:14,3227.75,Debit,Completed,Loan Payment - LN2024BRK001468,False,,2.5,,Online,LN2024BRK001468,IND23019715,Personal Loan,standard_payment,False
TXNL20240008095,ACC0089726,2024-08-02,04:00:25,3227.75,Debit,Completed,Loan Payment - LN2024BRK001468,False,,2.5,,Automated,LN2024BRK001468,IND23019715,Personal Loan,standard_payment,False
TXNL20240008096,ACC0089726,2024-09-02,Invalid Time,3227.75,Debit,Completed,Loan Payment - LN2024BRK001468,False,,2.5,,Automated,LN2024BRK001468,IND23019715,Personal Loan,standard_payment,False
TXNL20240008097,ACC0089726,2024-10-02,,3227.75,Debit,Completed,Loan Payment - LN2024BRK001468,False,,2.5,,Automated,LN2024BRK001468,IND23019715,Personal Loan,standard_payment,False
TXNL20240008098,ACC0089726,2024-11-02,03:30:12,3227.75,Debit,Completed,Loan Payment - LN2024BRK001468,False,,2.5,,Automated,LN2024BRK001468,IND23019715,Personal Loan,standard_payment,False
TXNL20240008099,ACC0089726,2024-12-02,04:51:29,5569.74,Debit,Completed,Loan Payment - LN2024BRK001468- Extra Principal Payment,False,,2.5,,Automated,LN2024BRK001468,IND23019715,Personal Loan,extra_payment,False
TXNL20240008100,ACC0106569,2024-04-01,04:50:03,458.23,Debit,Completed,Loan Payment - LN2024BRM001469,False,,2.5,,Automated,LN2024BRM001469,IND23019729,Home Loan,standard_payment,False
TXNL20240008101,ACC0106569,2024-05-01,03:41:46,458.23,Debit,Completed,Loan Payment - LN2024BRM001469,False,,2.5,,Automated,LN2024BRM001469,IND23019729,Home Loan,standard_payment,False
TXNL20240008102,ACC0106569,2024-06-01,03:36:08,481.14000000000004,Debit,Completed,  Loan Payment - LN2024BRM001469- Late Payment (Fee: R22.91)  ,False,,2.5,,Automated,LN2024BRM001469,IND23019729,Home Loan,late_payment,False
TXNL20240008103,ACC0106569,2024-07-01,02:52:05,458.23,Debit,Completed,Loan Payment - LN2024BRM001469,False,,2.5,,Mobile,LN2024BRM001469,IND23019729,Home Loan,standard_payment,False
TXNL20240008104,ACC0106569,2024-08-01,04:22:48,458.23,Debit,Failed,Loan Payment - LN2024BRM001469,False,,2.5,,Automated,LN2024BRM001469,IND23019729,Home Loan,standard_payment,False
TXNL20240008105,ACC0106569,2024-09-01,02:06:54,458.23,Debit,Completed,Loan Payment - LN2024BRM001469,False,,2.5,,Automated,LN2024BRM001469,IND23019729,Home Loan,standard_payment,False
TXNL20240008106,ACC0106569,2024-10-01,02:51:10,458.23,Debit,Completed,Loan Payment - LN2024BRM001469,False,,2.5,,Automated,LN2024BRM001469,IND23019729,Home Loan,standard_payment,False
TXNL20240008107,ACC0106569,2024-11-01,04:48:04,458.23,Debit,Completed,Loan Payment - LN2024BRM001469,False,,2.5,,Automated,LN2024BRM001469,IND23019729,Home Loan,standard_payment,False
TXNL20240008108,ACC0106569,2024-12-01,03:18:05,458.23,Debit,Completed,Loan Payment - LN2024BRM001469,False,,2.5,,Automated,LN2024BRM001469,IND23019729,Home Loan,standard_payment,False
