transaction_id,account_id,transaction_date,transaction_time,amount,debit_credit,status,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_id,customer_id,loan_type,payment_type,is_recovery_attempt
TXNL20230002390,ACC0081879,2023-12-27,04:35:19,152.61,Debit,Completed,Loan Payment - LN2023LMF001120,False,,2.5,,Automated,LN2023LMF001120,IND23001267,Personal Loan,standard_payment,False
TXNL20230002391,ACC0087641,2023-08-28,04:33:48,281.69,Debit,Failed,Loan Payment - LN2023APP001121,False,,2.5,,Automated,LN2023APP001121,IND23001268,Personal Loan,standard_payment,False
TXNL20230002392,ACC0087641,2023-09-28,04:37:39,281.69,Debit,Completed,Loan Payment - LN2023APP001121,False,,2.5,,Automated,LN2023APP001121,IND23001268,Personal Loan,standard_payment,False
TXNL20230002393,ACC0087641,2023-10-28,02:01:16,281.69,Debit,Completed,Loan Payment - LN2023APP001121,False,,2.5,,Automated,LN2023APP001121,IND23001268,Personal Loan,standard_payment,False
TXNL20230002394,ACC0087641,2023-11-28,03:37:32,281.69,Debit,Completed,Loan Payment - LN2023APP001121,False,,2.5,,mobile,LN2023APP001121,IND23001268,Personal Loan,standard_payment,False
TXNL20230002395,ACC0087641,2023-12-28,03:52:29,281.69,Debit,Completed,Loan Payment - LN2023APP001121,False,,2.5,,Automated,LN2023APP001121,IND23001268,Personal Loan,standard_payment,False
TXNL20230002396,ACC0091986,2023-12-01,03:01:29,258.68,Debit,Completed,Loan Payment - LN2023APP001122,False,,2.5,,Automated,LN2023APP001122,IND23001269,Vehicle Loan,standard_payment,False
TXNL20230002397,ACC0109169,2023-11-28,03:03:52,174.76,Debit,Completed,Loan Payment - LN2023APP001123,False,,2.5,,Automated,LN2023APP001123,IND23001272,Personal Loan,standard_payment,False
TXNL20230002398,ACC0109169,2023-12-28,,174.76,Debit,Completed,Loan Payment - LN2023APP001123,False,,2.5,,Automated,LN2023APP001123,IND23001272,Personal Loan,standard_payment,False
TXNL20230002399,ACC0109169,2023-04-26,03:04:15,118.56,Debit,Completed,Loan Payment - LN2023LMF001124,False,,2.5,,Automated,LN2023LMF001124,IND23001272,Vehicle Loan,standard_payment,False
TXNL20230002400,ACC0109169,2023-05-26,03:07:19,118.56,Debit,Completed,Loan Payment - LN2023LMF001124,TRUE,,2.5,,Automated,LN2023LMF001124,IND23001272,Vehicle Loan,standard_payment,False
TXNL20230002401,ACC0109169,2023-06-26,02:10:28,118.56,Debit,Completed,Loan Payment - LN2023LMF001124,False,,2.5,,Online,LN2023LMF001124,IND23001272,Vehicle Loan,standard_payment,False
TXNL20230002402,ACC0109169,2023-07-26,02:38:11,118.56,Debit,Completed,Loan Payment - LN2023LMF001124,False,,2.5,,Automated,LN2023LMF001124,IND23001272,Vehicle Loan,standard_payment,False
TXNL20230002403,ACC0109169,2023-08-26,04:34:01,118.56,Debit,Completed,Loan Payment - LN2023LMF001124,False,,2.5,,Automated,LN2023LMF001124,IND23001272,Vehicle Loan,standard_payment,False
TXNL20230002404,ACC0109169,2023-09-26,06:23:16,118.56,Debit,Completed,Loan Payment - LN2023LMF001124,False,,2.5,,Online,LN2023LMF001124,IND23001272,Vehicle Loan,standard_payment,False
TXNL20230002405,ACC0109169,2023-10-26,02:01:08,118.56,Debit,Completed,Loan Payment - LN2023LMF001124,False,,2.5,,Automated,LN2023LMF001124,IND23001272,Vehicle Loan,standard_payment,False
TXNL20230002406,ACC0109169,2023-11-26,04:02:07,118.56,Debit,Completed,Loan Payment - LN2023LMF001124,False,,2.5,,Automated,LN2023LMF001124,IND23001272,Vehicle Loan,standard_payment,False
TXNL20230002407,ACC0109169,2023-12-26,02:53:23,118.56,Debit,Completed,Loan Payment - LN2023LMF001124,False,,2.5,,Automated,LN2023LMF001124,IND23001272,Vehicle Loan,standard_payment,False
TXNL20230002408,ACC0105522,2023-07-28,04:03:35,392.42,Debit,Completed,Loan Payment - LN2023LMF001125,False,,2.5,,Automated,LN2023LMF001125,IND23001273,Home Loan,standard_payment,False
TXNL20230002409,ACC0105522,2023-08-28,02:23:42,392.42,Debit,Completed,Loan Payment - LN2023LMF001125,False,,2.5,,Automated,LN2023LMF001125,IND23001273,Home Loan,standard_payment,False
TXNL20230002410,ACC0105522,2023-09-28,05:52:11,392.42,Debit,Completed,Loan Payment - LN2023LMF001125,False,,2.5,,Mobile,LN2023LMF001125,IND23001273,Home Loan,standard_payment,False
TXNL20230002410,ACC0105522,2023-10-28,12:30:70,392.42,Debit,Completed,Loan Payment - LN2023LMF001125,False,,2.5,,Automated,LN2023LMF001125,IND23001273,Home Loan,standard_payment,False
TXNL20230002412,ACC0105522,2023-11-28,03:29:55,392.42,Debit,Completed,Loan Payment - LN2023LMF001125,False,,2.5,,Automated,LN2023LMF001125,IND23001273,Home Loan,standard_payment,False
TXNL20230002413,ACC0105522,2023-12-28,03:49:35,392.42,Debit,Completed,Loan Payment - LN2023LMF001125,False,,2.5,,Automated,LN2023LMF001125,IND23001273,Home Loan,standard_payment,False
TXNL20230002414,ACC0105522,2023-11-27,02:21:41,285.52,Debit,Completed,Loan Payment - LN2023APP001126,False,,2.5,,Automated,LN2023APP001126,IND23001273,Home Loan,standard_payment,False
TXNL20230002415,ACC0105522,2023-12-27,02:19:06,285.52,Debit,Completed,Loan Payment - LN2023APP001126,False,,2.5,,Automated,LN2023APP001126,IND23001273,Home Loan,standard_payment,False
TXNL20230002416,ACC0091353,2023-10-27,03:53:28,352.39,Debit,Completed,Loan Payment - LN2023DIG001127,False,,2.5,,Automated,LN2023DIG001127,IND23001274,Vehicle Loan,standard_payment,False
TXNL20230002417,ACC0091353,2023-11-27,04:42:46,352.39,Debit,Completed,,False,,2.5,,Automated,LN2023DIG001127,IND23001274,Vehicle Loan,standard_payment,False
TXNL20230002418,ACC0091353,2023-12-27,02:37:38,226.82,Debit,Completed,Loan Payment - LN2023DIG001127- Partial Payment,False,,2.5,,Automated,LN2023DIG001127,IND23001274,Vehicle Loan,partial_payment,False
TXNL20230002419,ACC0101893,2023-12-28,04:33:41,160.28,Debit,Completed,Loan Payment - LN2023BRM001128,False,,2.5,,Automated,LN2023BRM001128,IND23001276,Home Loan,standard_payment,False
TXNL20230002420,ACC0091021,2023-09-27,02:27:08,167.49,Debit,Completed,Loan Payment - LN2023BRM001129,False,,2.5,,Automated,LN2023BRM001129,IND23001277,Personal Loan,standard_payment,False
TXNL20230002421,ACC0091021,2023-10-27,04:24:03,251.49,Debit,Completed,Loan Payment - LN2023BRM001129- Extra Principal Payment,False,,2.5,,Automated,LN2023BRM001129,IND23001277,Personal Loan,extra_payment,False
TXNL20230002422,ACC0091021,2023-11-27,02:43:48,167.49,Debit,Completed,Loan Payment - LN2023BRM001129,False,,2.5,,Automated,LN2023BRM001129,IND23001277,Personal Loan,standard_payment,False
TXNL20230002423,ACC0091021,2023-12-27,04:33:50,167.49,Debit,Completed,Loan Payment - LN2023BRM001129,False,,2.5,,Automated,LN2023BRM001129,IND23001277,Personal Loan,standard_payment,False
TXNL20230002424,ACC0110464,2023-06-01,04:43:01,150.2,Debit,Completed,Loan Payment - LN2023LMF001130,False,,2.5,,Automated,LN2023LMF001130,IND23001278,Home Loan,standard_payment,False
TXNL20230002425,ACC0110464,2023-07-01,03:00:14,150.2,Debit,Completed,Loan Payment - LN2023LMF001130,False,,2.5,,Automated,LN2023LMF001130,IND23001278,Home Loan,standard_payment,False
TXNL20230002426,ACC0110464,2023-08-01,04:39:54,150.2,Debit,Completed,Loan Payment - LN2023LMF001130,False,,2.5,,Automated,LN2023LMF001130,IND23001278,Home Loan,standard_payment,False
TXNL20230002427,ACC0110464,2023-09-01,04:23:17,150.2,Debit,Completed,Loan Payment - LN2023LMF001130,False,,2.5,,Automated,LN2023LMF001130,IND23001278,Home Loan,standard_payment,False
TXNL20230002428,ACC0110464,2023-10-01,04:42:47,150.2,Debit,Completed,Loan Payment - LN2023LMF001130,False,,2.5,,Automated,LN2023LMF001130,IND23001278,Home Loan,standard_payment,False
TXNL20230002429,ACC0110464,2023-11-01,03:42:48,150.2,Debit,Completed,Loan Payment - LN2023LMF001130,False,,2.5,,Automated,LN2023LMF001130,IND23001278,Home Loan,standard_payment,False
TXNL20230002430,ACC0110464,2023-12-01,04:14:05,150.2,Debit,Completed,Loan Payment - LN2023LMF001130,False,,2.5,,Automated,LN2023LMF001130,IND23001278,Home Loan,standard_payment,False
TXNL20230002431,ACC0110464,2023-12-26,06:23:48,146.33,Debit,Completed,Loan Payment - LN2023APP001131,False,,2.5,,Online,LN2023APP001131,IND23001278,Vehicle Loan,standard_payment,False
TXNL20230002432,ACC0092372,2023-09-27,03:31:36,458.96,Debit,Completed,Loan Payment - LN2023APP001133,false,,2.5,,Automated,LN2023APP001133,IND23001284,Home Loan,standard_payment,False
TXNL20230002433,ACC0092372,2023-10-27,,458.96,Debit,Completed,Loan Payment - LN2023APP001133,False,,2.5,,Automated,LN2023APP001133,IND23001284,Home Loan,standard_payment,False
TXNL20230002434,ACC0092372,2023-11-27,05:20:18,458.96,Debit,Completed,Loan Payment - LN2023APP001133,False,,2.5,,Online,LN2023APP001133,IND23001284,Home Loan,standard_payment,False
TXNL20230002435,ACC0092372,2023-12-27,01:43:29,458.96,Debit,Completed,Loan Payment - LN2023APP001133,False,,2.5,,Mobile,LN2023APP001133,IND23001284,Home Loan,standard_payment,False
TXNL20230002436,ACC0112679,2023-09-26,03:55:55,263.54,Debit,Completed,Loan Payment - LN2023BRK001136,False,,2.5,,Automated,LN2023BRK001136,IND23001286,Personal Loan,standard_payment,False
TXNL20230002437,ACC0112679,2023-10-26,03:35:40,222.91,Debit,Completed,Loan Payment - LN2023BRK001136- Partial Payment,False,,2.5,,Automated,LN2023BRK001136,IND23001286,Personal Loan,partial_payment,False
TXNL20230002438,ACC0112679,2023-11-26,04:35:28,263.54,Debit,Completed,Loan Payment - LN2023BRK001136,False,,2.5,,,LN2023BRK001136,IND23001286,Personal Loan,standard_payment,False
TXNL20230002439,ACC0112679,2023-12-26,03:17:44,263.54,Debit,Completed,Loan Payment - LN2023BRK001136,False,,2.5,,Automated,LN2023BRK001136,IND23001286,Personal Loan,standard_payment,False
TXNL20230002440,ACC0106676,2023-07-02,01:57:56,344.39,Debit,,Loan Payment - LN2023APP001137,False,,2.5,,Online,LN2023APP001137,IND23001287,Personal Loan,standard_payment,False
TXNL20230002441,ACC0106676,2023-08-02,04:42:03,193.15,Debit,Completed,Loan Payment - LN2023APP001137- Partial Payment,False,,2.5,,,LN2023APP001137,IND23001287,Personal Loan,partial_payment,False
TXNL20230002442,ACC0106676,2023-09-02,04:13:56,344.39,Debit,Completed,Loan Payment - LN2023APP001137,False,,2.5,,Automated,LN2023APP001137,IND23001287,Personal Loan,standard_payment,False
TXNL20230002443,ACC0106676,2023-10-02,02:52:21,344.39,Debit,Completed,Loan Payment - LN2023APP001137,False,,2.5,,Automated,LN2023APP001137,IND23001287,Personal Loan,standard_payment,False
TXNL20230002444,ACC0106676,2023-11-02,06:29:31,344.39,Debit,Completed,Loan Payment - LN2023APP001137,False,,2.5,,Mobile,LN2023APP001137,IND23001287,Personal Loan,standard_payment,False
TXNL20230002445,ACC0106676,2023-12-02,02:10:59,344.39,Debit,Completed,Loan Payment - LN2023APP001137,False,,2.5,,Automated,LN2023APP001137,IND23001287,Personal Loan,standard_payment,False
TXNL20230002446,ACC0106676,2023-03-02,04:11:58,510.58,Debit,Completed,Loan Payment - LN2023LMF001138,False,,2.5,,Automated,LN2023LMF001138,IND23001287,Vehicle Loan,standard_payment,False
TXNL20230002447,ACC0106676,2023-04-02,04:24:07,510.58,Debit,Completed,Loan Payment - LN2023LMF001138,False,,2.5,,Automated,LN2023LMF001138,IND23001287,Vehicle Loan,standard_payment,False
TXNL20230002448,ACC0106676,2023-05-02,03:20:46,510.58,Debit,Completed,Loan Payment - LN2023LMF001138,False,,2.5,,Online,LN2023LMF001138,IND23001287,Vehicle Loan,standard_payment,False
TXNL20230002449,ACC0106676,2023-06-02,06:15:10,510.58,Debit,Completed,Loan Payment - LN2023LMF001138,False,,2.5,,Online,LN2023LMF001138,IND23001287,Vehicle Loan,standard_payment,False
TXNL20230002450,ACC0106676,2023-07-02,04:32:02,510.58,Debit,Completed,Loan Payment - LN2023LMF001138,False,,2.5,,Automated,LN2023LMF001138,IND23001287,Vehicle Loan,standard_payment,False
TXNL20230002451,ACC0106676,2023-08-02,02:52:46,510.58,Debit,Completed,Loan Payment - LN2023LMF001138,False,,2.5,,Automated,LN2023LMF001138,IND23001287,Vehicle Loan,standard_payment,False
TXNL20230002452,ACC0106676,2023-09-02,01:58:38,871.11,Debit,Completed,Loan Payment - LN2023LMF001138- Extra Principal Payment,False,,2.5,,Mobile,LN2023LMF001138,IND23001287,Vehicle Loan,extra_payment,False
TXNL20230002453,ACC0106676,2023-10-02,04:51:15,510.58,Debit,Completed,Loan Payment - LN2023LMF001138,False,,2.5,,Online,LN2023LMF001138,IND23001287,Vehicle Loan,standard_payment,False
TXNL20230002454,ACC0106676,2023-11-02,03:59:18,510.58,Debit,Completed,Loan Payment - LN2023LMF001138,False,,2.5,,Automated,LN2023LMF001138,IND23001287,Vehicle Loan,standard_payment,False
TXNL20230002455,ACC0106676,2023-12-02,12:30:70,510.58,Debit,Completed,Loan Payment - LN2023LMF001138,False,,2.5,,Automated,LN2023LMF001138,IND23001287,Vehicle Loan,standard_payment,False
TXNL20230002456,ACC0088495,2023-09-01,,172.04,Debit,Completed,Loan Payment - LN2023LMF001141,False,,2.5,,Automated System,LN2023LMF001141,IND23001290,Vehicle Loan,standard_payment,False
TXNL20230002457,ACC0088495,2023-10-01,03:28:31,172.04,Debit,Completed,Loan Payment - LN2023LMF001141,False,,2.5,,Automated,LN2023LMF001141,IND23001290,Vehicle Loan,standard_payment,False
TXNL20230002458,ACC0088495,2023-11-01,03:24:21,172.04,Debit,Completed,Loan Payment - LN2023LMF001141,False,,2.5,,Automated,LN2023LMF001141,IND23001290,Vehicle Loan,standard_payment,False
TXNL20230002459,ACC0088495,2023-12-01,03:39:11,172.04,Debit,Completed,Loan Payment - LN2023LMF001141,False,,2.5,,Automated,LN2023LMF001141,IND23001290,Vehicle Loan,standard_payment,False
TXNL20230002460,ACC0075964,2023-09-28,03:58:13,160.87,Debit,Completed,Loan Payment - LN2023APP001143,False,,2.5,,Automated,LN2023APP001143,IND23001296,Home Loan,standard_payment,False
TXNL20230002461,ACC0075964,2023-10-28,02:10:14,R160.87,Debit,Completed,Loan Payment - LN2023APP001143,False,,2.5,,Automated,LN2023APP001143,IND23001296,Home Loan,standard_payment,False
TXNL20230002462,ACC0075964,2023-11-28,02:09:37,160.87,Debit,Completed,Loan Payment - LN2023APP001143,False,,2.5,,Automated,LN2023APP001143,IND23001296,Home Loan,standard_payment,False
TXNL20230002463,ACC0075964,2023-12-28,02:17:21,160.87,Debit,Completed,Loan Payment - LN2023APP001143,False,,2.5,,Mobile,LN2023APP001143,IND23001296,Home Loan,standard_payment,False
TXNL20230002464,ACC0088830,2023-10-27,04:14:18,96.66,Debit,Completed,Loan Payment - LN2023BRM001144,False,,2.5,,Automated,LN2023BRM001144,IND23001297,Personal Loan,standard_payment,False
TXNL20230002465,ACC0088830,2023-11-27,03:54:11,96.66,Debit,Completed,Loan Payment - LN2023BRM001144,False,,2.5,,Automated,LN2023BRM001144,IND23001297,Personal Loan,standard_payment,False
TXNL20230002466,ACC0088830,2023-12-27,04:50:11,96.66,Debit,Completed,Loan Payment - LN2023BRM001144,False,,2.5,,Automated,LN2023BRM001144,IND23001297,Personal Loan,standard_payment,False
TXNL20230002467,ACC0088830,2023-08-28,02:12:47,109.37,Debit,Completed,Loan Payment - LN2023DIG001145,False,,2.5,,Automated,LN2023DIG001145,IND23001297,Personal Loan,standard_payment,False
TXNL20230002468,ACC0088830,2023-09-28,02:40:00,109.37,Debit,Completed,Loan Payment - LN2023DIG001145,False,,2.5,,Automated,LN2023DIG001145,IND23001297,Personal Loan,standard_payment,False
TXNL20230002469,ACC0088830,2023-10-28,04:00:02,109.37,Debit,Completed,Loan Payment - LN2023DIG001145,False,,2.5,,Automated,LN2023DIG001145,IND23001297,Personal Loan,standard_payment,False
TXNL20230002470,ACC0088830,2023-11-28,02:48:14,109.37,Debit,Completed,Loan Payment - LN2023DIG001145,False,,2.5,,Automated,LN2023DIG001145,IND23001297,Personal Loan,standard_payment,False
TXNL20230002471,ACC0088830,2023-12-28,02:07:06,109.37,Debit,Completed,Loan Payment - LN2023DIG001145,False,,2.5,,Automated,LN2023DIG001145,IND23001297,Personal Loan,standard_payment,False
TXNL20230002472,ACC0098070,2023-12-27,03:47:42,1177.98,Debit,Completed,Loan Payment - LN2023BRM001146,False,,2.5,,Automated,LN2023BRM001146,IND23001298,Personal Loan,standard_payment,False
TXNL20230002473,ACC0098070,2023-12-26,12:30:70,1320.48,Debit,Completed,Loan Payment - LN2023DIG001147,False,,2.5,,Automated,LN2023DIG001147,IND23001298,Personal Loan,standard_payment,False
TXNL20230002474,ACC0108021,2023-08-28,03:15:31,272.03,Debit,Failed,Loan Payment - LN2023DIG001149,False,,2.5,,Automated,LN2023DIG001149,IND23001300,Personal Loan,standard_payment,False
TXNL20230002475,ACC0108021,2023-09-28,02:26:51,272.03,Debit,Completed,Loan Payment - LN2023DIG001149,False,,2.5,,Automated,LN2023DIG001149,IND23001300,Personal Loan,standard_payment,False
TXNL20230002476,ACC0108021,2023-10-28,01:19:59,272.03,Debit,Completed,Loan Payment - LN2023DIG001149,False,,2.5,,Online,LN2023DIG001149,IND23001300,Personal Loan,standard_payment,False
TXNL20230002477,ACC0108021,2023-11-28,03:26:54,272.03,Debit,Completed,Loan Payment - LN2023DIG001149,False,,2.5,,Automated,LN2023DIG001149,IND23001300,Personal Loan,standard_payment,False
TXNL20230002478,ACC0108021,2023-12-28,04:04:47,272.03,Debit,Completed,Loan Payment - LN2023DIG001149,False,,2.5,,Automated,LN2023DIG001149,IND23001300,Personal Loan,standard_payment,False
TXNL20230002479,ACC0100829,2023-08-28,05:54:18,1617.42,Debit,Completed,Loan Payment - LN2023LMF001150,False,,2.5,,Online,LN2023LMF001150,IND23001304,Personal Loan,standard_payment,False
TXNL20230002480,ACC0100829,2023-09-28,03:17:52,1617.42,Debit,Completed,Loan Payment - LN2023LMF001150,False,,2.5,,Automated,LN2023LMF001150,IND23001304,Personal Loan,standard_payment,False
TXNL20230002481,ACC0100829,2023-10-28,04:02:52,1617.42,Debit,Completed,Loan Payment - LN2023LMF001150,False,,2.5,,Automated,LN2023LMF001150,IND23001304,Personal Loan,standard_payment,False
TXNL20230002482,ACC0100829,2023-11-28,02:32:12,1617.42,Debit,Completed,Loan Payment - LN2023LMF001150,False,,2.5,,Automated,LN2023LMF001150,IND23001304,Personal Loan,standard_payment,False
TXNL20230002483,ACC0100829,2023-12-28,02:19:59,1617.42,Debit,Cancelled,Loan Payment - LN2023LMF001150,False,,2.5,,Automated,LN2023LMF001150,IND23001304,Personal Loan,standard_payment,False
TXNL20230002484,ACC0084543,2023-11-02,03:55:10,127.68,Debit,Completed,Loan Payment - LN2023DIG001152,False,,2.5,,Automated,LN2023DIG001152,IND23001307,Personal Loan,standard_payment,False
TXNL20230002485,ACC0084543,2023-12-02,04:57:01,127.68,Debit,Completed,Loan Payment - LN2023DIG001152,False,,2.5,,Automated,LN2023DIG001152,IND23001307,Personal Loan,standard_payment,False
TXNL20230002486,ACC0152944,2023-10-28,04:30:55,165.99,Debit,Completed,Loan Payment - LN2023DIG001153,False,,2.5,,Mobile,LN2023DIG001153,IND23001310,Vehicle Loan,standard_payment,False
TXNL20230002487,ACC0152944,2023-11-28,04:17:24,165.99,Debit,Completed,Loan Payment - LN2023DIG001153,False,,2.5,,Automated,LN2023DIG001153,IND23001310,Vehicle Loan,standard_payment,False
TXNL20230002488,ACC0152944,2023-12-28,06:20:22,165.99,Debit,Completed,Loan Payment - LN2023DIG001153,False,,2.5,,mobile,LN2023DIG001153,IND23001310,Vehicle Loan,standard_payment,False
TXNL20230002489,ACC0152944,2023-12-26,03:00:49,146.29,Debit,Completed,Loan Payment - LN2023BRM001154,False,,2.5,,Automated,LN2023BRM001154,IND23001310,Personal Loan,standard_payment,False
TXNL20230002490,ACC0077772,2023-08-02,04:25:04,219.7,Debit,Completed,Loan Payment - LN2023APP001156,False,,2.5,,Automated,LN2023APP001156,IND23001312,Vehicle Loan,standard_payment,False
TXNL20230002491,ACC0077772,2023-09-02,03:34:23,219.7,Debit,Completed,Loan Payment - LN2023APP001156,False,,2.5,,Online,LN2023APP001156,IND23001312,Vehicle Loan,standard_payment,False
TXNL20230002492,ACC0077772,2023-10-02,02:50:05,219.7,Debit,Completed,Loan Payment - LN2023APP001156,False,,2.5,,Automated,LN2023APP001156,IND23001312,Vehicle Loan,standard_payment,False
TXNL20230002493,ACC0077772,2023-11-02,04:54:58,219.7,Debit,Completed,Loan Payment - LN2023APP001156,False,,2.5,,Automated,LN2023APP001156,IND23001312,Vehicle Loan,standard_payment,False
TXNL20230002494,ACC0077772,2023-12-02,03:51:04,219.7,Debit,Completed,Loan Payment - LN2023APP001156,False,,2.5,,Automated,LN2023APP001156,IND23001312,Vehicle Loan,standard_payment,False
TXNL20230002495,ACC0105778,2023-11-26,01:41:49,667.16,Debit,Completed,Loan Payment - LN2023BRK001158,True,,10.0,,Online,LN2023BRK001158,IND23001317,Home Loan,standard_payment,False
TXNL20230002496,ACC0105778,2023-12-26,01:24:42,667.16,Debit,Completed,Loan Payment - LN2023BRK001158,False,,2.5,,Mobile,LN2023BRK001158,IND23001317,Home Loan,standard_payment,False
TXNL20230002497,ACC0153245,2023-11-28,03:47:48,44.08,Debit,Completed,Loan Payment - LN2023APP001160,False,,2.5,,Automated,LN2023APP001160,IND23001320,Personal Loan,standard_payment,False
TXNL20230002498,ACC0153245,2023-12-28,04:31:14,44.08,Debit,Completed,Loan Payment - LN2023APP001160,False,,2.5,,Automated,LN2023APP001160,IND23001320,Personal Loan,standard_payment,False
TXNL20230002499,ACC0153245,2023-12-26,03:30:35,39.59,Debit,Completed,Loan Payment - LN2023LMF001161,False,,2.5,,Automated,LN2023LMF001161,IND23001320,Personal Loan,standard_payment,False
TXNL20230002500,ACC0083915,2023-12-27,03:01:39,645.63,Debit,Completed,Loan Payment - LN2023APP001162,False,,2.5,,Automated,LN2023APP001162,IND23001322,Vehicle Loan,standard_payment,False
TXNL20230002501,ACC0083915,2023-12-27,02:32:48,516.16,Debit,Completed,Loan Payment - LN2023DIG001163,False,,2.5,,Automated,LN2023DIG001163,IND23001322,Personal Loan,standard_payment,False
TXNL20230002502,ACC0108342,2023-12-02,02:59:37,344.41,Debit,Completed,Loan Payment - LN2023DIG001164,False,,2.5,,Automated,LN2023DIG001164,IND23001323,Personal Loan,standard_payment,False
TXNL20230002503,ACC0114128,2023-10-01,04:00:29,124.92,Debit,Completed,,False,,2.5,,Automated,LN2023LMF001166,IND23001325,Vehicle Loan,standard_payment,False
TXNL20230002504,ACC0114128,2023-11-01,02:22:47,124.92,Debit,Failed,Loan Payment - LN2023LMF001166,False,,2.5,,Automated,LN2023LMF001166,IND23001325,Vehicle Loan,standard_payment,False
TXNL20230002505,ACC0114128,2023-12-01,02:09:22,124.92,Debit,Completed,Loan Payment - LN2023LMF001166,False,,2.5,,Automated,LN2023LMF001166,IND23001325,Vehicle Loan,standard_payment,False
TXNL20230002506,ACC0078800,2023-10-27,04:38:28,370.59,Debit,Completed,Loan Payment - LN2023DIG001168,False,,2.5,,Automated,LN2023DIG001168,IND23001326,Home Loan,standard_payment,False
TXNL20230002507,ACC0078800,2023-11-27,05:53:50,370.59,Debit,Completed,Loan Payment - LN2023DIG001168,False,,2.5,,Online,LN2023DIG001168,IND23001326,Home Loan,standard_payment,False
TXNL20230002508,ACC0078800,2023-12-27,,370.59,Debit,Completed,,False,,2.5,,Automated,LN2023DIG001168,IND23001326,Home Loan,standard_payment,False
TXNL20230002509,ACC0109079,2023-12-28,04:00:44,267.42,Debit,Completed,Loan Payment - LN2023APP001170,False,,2.5,,Automated,LN2023APP001170,IND23001328,Personal Loan,standard_payment,False
TXNL20230002510,ACC0083224,2023-03-01,,151.33,Debit,Failed,Loan Payment - LN2023DIG001171,False,,2.5,,Automated,LN2023DIG001171,IND23001329,Personal Loan,standard_payment,False
TXNL20230002511,ACC0083224,2023-04-01,03:49:29,206.38,Debit,Completed,Loan Payment - LN2023DIG001171- Extra Principal Payment,True,,10.0,,Online,LN2023DIG001171,IND23001329,Personal Loan,extra_payment,False
TXNL20230002512,ACC0083224,2023-05-01,06:44:13,151.33,Debit,Completed,Loan Payment - LN2023DIG001171,False,,2.5,,Online,LN2023DIG001171,IND23001329,Personal Loan,standard_payment,False
TXNL20230002513,ACC0083224,2023-06-01,04:23:18,158.9,Debit,Completed,Loan Payment - LN2023DIG001171- Late Payment (Fee: R7.57),False,,2.5,,Automated,LN2023DIG001171,IND23001329,Personal Loan,late_payment,False
TXNL20230002514,ACC0083224,2023-07-01,02:29:34,151.33,Debit,Completed,Loan Payment - LN2023DIG001171,False,,2.5,,Automated,LN2023DIG001171,IND23001329,Personal Loan,standard_payment,False
TXNL20230002515,ACC0083224,2023-08-01,04:30:38,151.33,Debit,Completed,Loan Payment - LN2023DIG001171,False,,2.5,,,LN2023DIG001171,IND23001329,Personal Loan,standard_payment,False
TXNL20230002516,ACC0083224,2023-09-01,03:14:19,151.33,Debit,Completed,Loan Payment - LN2023DIG001171,False,,2.5,,Automated,LN2023DIG001171,IND23001329,Personal Loan,standard_payment,False
TXNL20230002517,ACC0083224,2023-10-01,03:51:56,151.33,Debit,Completed,Loan Payment - LN2023DIG001171,False,,2.5,,Mobile,LN2023DIG001171,IND23001329,Personal Loan,standard_payment,False
TXNL20230002518,ACC0083224,2023-11-01,03:25:03,190.12,Debit,Completed,Loan Payment - LN2023DIG001171- Extra Principal Payment,False,,2.5,,Automated,LN2023DIG001171,IND23001329,Personal Loan,extra_payment,False
TXNL20230002519,ACC0083224,2023-12-01,04:08:53,151.33,Debit,Completed,Loan Payment - LN2023DIG001171,False,,2.5,,,LN2023DIG001171,IND23001329,Personal Loan,standard_payment,False
TXNL20230002520,ACC0083224,2023-08-02,03:44:05,230.86,Debit,Completed,Loan Payment - LN2023LMF001172,False,,2.5,,Automated,LN2023LMF001172,IND23001329,Vehicle Loan,standard_payment,False
TXNL20230002521,ACC0083224,2023-09-02,02:48:30,230.86,Debit,Completed,Loan Payment - LN2023LMF001172,False,,2.5,,Automated,LN2023LMF001172,IND23001329,Vehicle Loan,standard_payment,False
TXNL20230002522,ACC0083224,2023-10-02,04:22:49,230.86,Debit,Completed,Loan Payment - LN2023LMF001172,False,,2.5,,Automated,LN2023LMF001172,IND23001329,Vehicle Loan,standard_payment,False
TXNL20230002523,ACC0083224,2023-11-02,03:31:24,230.86,Debit,Completed,Loan Payment - LN2023LMF001172,False,,2.5,,Automated,LN2023LMF001172,IND23001329,Vehicle Loan,standard_payment,False
TXNL20230002524,ACC0083224,2023-12-02,04:41:26,230.86,Debit,Completed,Loan Payment - LN2023LMF001172,False,,2.5,,Automated,LN2023LMF001172,IND23001329,Vehicle Loan,standard_payment,False
TXNL20230002525,ACC0105883,2023-10-26,03:59:17,7595.65,Debit,Completed,Loan Payment - LN2023BRK001173- Extra Principal Payment,False,,2.5,,Automated,LN2023BRK001173,IND23001330,Home Loan,extra_payment,False
TXNL20230002526,ACC0105883,2023-11-26,04:33:21,4564.03,Debit,Completed,Loan Payment - LN2023BRK001173,False,,2.5,,Automated,LN2023BRK001173,IND23001330,Home Loan,standard_payment,False
